year,month,day,t,nee,gpp,reco,swc,ts,vpd,ta,par,rad,precip
2000,1,1,730486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000,1,2,730487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000,1,3,730488,0.675176,0.779050,1.454226,NaN,2.313125,1.325980,3.811344,NaN,1.069966,7.670402
2000,1,4,730489,0.704850,0.549364,1.254214,NaN,1.913333,0.593676,1.673378,NaN,0.734124,7.123769
2000,1,5,730490,0.674600,0.852496,1.527095,NaN,2.523958,0.794016,4.670961,NaN,0.743921,26.644672
2000,1,6,730491,0.031644,1.289900,1.321544,NaN,2.678437,1.792998,2.500197,NaN,2.814412,2.583065
2000,1,7,730492,0.411564,1.136461,1.548025,NaN,3.173542,1.406111,5.417368,NaN,1.080079,8.993669
2000,1,8,730493,0.156738,1.090524,1.247263,NaN,2.637292,1.014020,1.793705,NaN,1.599416,6.437237
2000,1,9,730494,-0.148754,1.262549,1.113795,NaN,1.964896,0.873450,0.323522,NaN,3.156385,0.000000
2000,1,10,730495,0.238741,1.181215,1.419957,NaN,2.348333,1.240940,3.868255,NaN,1.322677,5.870904
2000,1,11,730496,-0.132673,1.512091,1.379418,NaN,2.762708,1.667272,3.988343,NaN,1.632398,0.000000
2000,1,12,730497,-0.174513,1.330414,1.155901,NaN,2.463646,1.081827,1.294992,NaN,1.351341,0.323568
2000,1,13,730498,0.433223,0.583816,1.017039,NaN,1.498333,0.769494,-0.514397,NaN,0.257728,0.000000
2000,1,14,730499,-0.297181,1.314862,1.017682,NaN,1.337917,0.900396,-0.593135,NaN,0.552047,0.000000
2000,1,15,730500,0.199367,0.974592,1.173959,NaN,1.133646,0.834274,0.531439,NaN,2.861183,0.093568
2000,1,16,730501,-0.138558,1.646269,1.507711,NaN,1.237604,1.761051,3.781596,NaN,2.771150,4.875578
2000,1,17,730502,0.406486,1.385339,1.791825,NaN,1.883646,3.149910,6.421410,NaN,3.203117,0.093568
2000,1,18,730503,0.381860,1.369573,1.751433,NaN,3.002292,2.549867,6.095181,NaN,1.791877,0.000000
2000,1,19,730504,0.380920,1.138909,1.519829,NaN,2.733542,1.951930,3.494266,NaN,1.351405,0.000000
2000,1,20,730505,-0.098043,1.641485,1.543442,NaN,2.662083,1.630648,3.577100,NaN,3.142637,0.000000
2000,1,21,730506,-0.607666,2.126161,1.518495,NaN,2.493021,1.768884,3.238164,NaN,3.333263,0.745628
2000,1,22,730507,-0.193641,1.626235,1.432594,NaN,2.423542,2.142977,2.350165,NaN,2.654367,0.093568
2000,1,23,730508,-0.349911,1.630926,1.281015,NaN,1.888021,1.430588,0.811435,NaN,3.970840,0.000000
2000,1,24,730509,-0.303845,1.718696,1.414852,NaN,1.886771,2.194871,2.726772,NaN,4.450683,0.000000
2000,1,25,730510,-0.487553,1.722247,1.234693,NaN,1.378229,1.721097,0.945302,NaN,4.269656,0.000000
2000,1,26,730511,-0.254217,1.622284,1.368068,NaN,1.286458,0.862981,1.812521,NaN,2.643707,0.647136
2000,1,27,730512,0.355437,1.143466,1.498904,NaN,1.990521,1.328126,3.564614,NaN,1.259039,0.093568
2000,1,28,730513,-0.596149,2.160386,1.564237,NaN,2.662396,1.299289,4.857749,NaN,3.271859,3.543920
2000,1,29,730514,-0.179735,1.544057,1.364322,NaN,2.895416,1.547794,3.318801,NaN,2.698309,7.419246
2000,1,30,730515,0.678641,0.638343,1.316983,NaN,2.432604,0.920031,3.349957,NaN,1.100721,15.285175
2000,1,31,730516,0.084620,1.216693,1.301313,NaN,2.839375,1.422632,3.206425,NaN,1.809528,13.493519
2000,2,1,730517,-0.399601,1.890150,1.490548,NaN,3.175625,1.877635,5.177998,NaN,2.582986,3.402563
2000,2,2,730518,-0.682845,1.944464,1.261619,NaN,2.679896,1.687937,2.705175,NaN,3.378450,1.349900
2000,2,3,730519,-0.691253,2.086570,1.395317,NaN,2.776354,1.377190,4.116303,NaN,2.165510,0.000000
2000,2,4,730520,-0.430179,2.276748,1.846569,NaN,4.341771,1.710164,9.123069,NaN,2.777214,1.157839
2000,2,5,730521,0.538524,1.096536,1.635061,NaN,4.747396,1.218683,6.903688,NaN,1.228551,0.604271
2000,2,6,730522,0.588139,0.873532,1.461671,NaN,4.179479,1.504601,4.738059,NaN,1.036185,6.317035
